Contract_ID,Application_ID,Loan_Type,Contract_Start_Date,Expected_Contract_End_Date,Loan_Term,Total_Loan_Amount,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Loan_Default,Application_Date,Loan_Approval_Status,Age_at_Application,Marital_Status,Gender,Own_Rent_Home,Occupation_Professional_Category,Type_of_Business_Industry_of_Employment,Employment_Status,Time_at_Current_Employment_(Months),Number_of_Dependents,Loan_Purpose,Monthly_Income,Government_Employee,Marital_Status_Missing,Own_Rent_Home_Missing,Type_of_Business_Missing,Number_of_Dependents_Missing,Monthly_Income_Capped,Monthly_Income_Log,Employment_Time_Capped,Employment_Stability_Score,Age_Bin,Has_Dependents,CRB Score,CRB Grade,Average Balance,Overdraft Limit,Net_Cashflow,Liquidity_Ratio,Has_Bounced_Cheques
CONT100876,C302104844,Unsecured Personal Loan,2018-07-30,2023-07-30,60.0,20740.21,20740.21,19391.65923076923,17922.6,0.0,0.0,0.0,0.0,13.0,0,2018-07-18,Approved,36.0,Married,Male,Family,Semi-Professional,Private Security Services,Full-Time,144.0,2.0,Debt Consolidation,1616.11,False,0,0,0,0,1616.11,7.388395884474245,144.0,0,Established,1,,,549.0809999999999,0.0,2.6560526315789725,2.549970406883216,0
CONT100877,C302104669,Unsecured Personal Loan,2018-07-12,2024-07-12,72.0,35169.99,37096.6,34982.13461538462,32637.3,620.28,66.72384615384615,19.0,2.923076923076923,13.0,0,2018-07-01,Approved,36.0,Unmarried,Female,Other,Officer,Civil Service,Full-Time,120.0,0.0,Other,1878.23,True,0,0,0,0,1878.23,7.538617397457378,120.0,0,Established,0,598.0,D,153.7008888888889,0.0,-21.181162790697655,4.178415727859548,0
CONT100878,C302106667,Unsecured Personal Loan,,2023-02-06,48.0,69021.81,67921.22,65203.708333333336,62440.26,0.0,0.0,0.0,0.0,6.0,0,,Approved,37.0,Married,Male,Own,Officer,Civil Service,Full-Time,132.0,2.0,Debt Consolidation,5397.37,True,0,0,0,0,5397.37,8.593852335134073,132.0,0,Established,1,250.0,E,1089.5204285714285,0.0,60.294307692307676,1.6518114304743932,0
CONT100879,C302104794,Unsecured Personal Loan,2018-07-25,2024-07-25,72.0,97687.71,97687.71,91977.95923076922,85891.18,0.0,0.0,0.0,0.0,13.0,0,2018-07-16,Approved,37.0,Married,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,181.0,0.0,Debt Consolidation,4491.19,True,0,0,0,0,4491.19,8.410095612381454,181.0,0,Established,0,671.0,B,1691.1021875000001,0.0,94.15096774193549,3.656549026336474,0
CONT100880,C302104805,Unsecured Personal Loan,2018-07-26,2024-07-26,72.0,49237.98,51836.27,48806.161538461536,45576.18,0.0,0.0,0.0,0.0,13.0,0,2018-07-15,Approved,27.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,96.0,1.0,Debt Consolidation,3580.17,True,0,0,0,0,3580.17,8.183444841644604,96.0,0,Emerging,1,663.0,B,5059.2834375,0.0,358.48322580645146,1.6917778639704135,0
CONT100881,C302104798,Unsecured Personal Loan,2018-07-25,2023-07-25,60.0,16412.66,17278.43,16096.69846153846,14818.45,0.0,0.0,0.0,0.0,13.0,0,2018-07-03,Approved,32.0,Unmarried,Male,Rent,Clerical Support Worker,Other,Full-Time,21.0,0.0,Debt Consolidation,3814.29,False,0,0,0,0,3814.29,8.2467719565569,21.0,0,Emerging,0,680.0,B,858.9584375,0.0,32.58354838709677,1.1632938153088204,0
CONT100883,C302104698,Unsecured Personal Loan,2018-07-17,2025-07-17,84.0,84040.19,84040.19,81143.84,79769.45,8690.2,2117.546923076923,168.0,42.07692307692308,13.0,1,2018-07-02,Approved,29.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,99.0,0.0,Debt Consolidation,3345.97,True,0,0,0,0,3345.97,8.115810737920484,99.0,0,Emerging,0,634.0,C,549.1811538461538,0.0,-65.99119999999999,3.5581220779136427,0
CONT100884,C302104618,Unsecured Personal Loan,2018-07-09,2024-07-09,72.0,39551.32,39551.32,37544.39307692308,35369.66,0.0,0.0,0.0,0.0,13.0,0,2018-07-02,Approved,31.0,Unmarried,Female,Family,Employee,Civil Service,Full-Time,133.0,0.0,Debt Consolidation,3073.45,True,0,0,0,0,3073.45,8.030881302454322,133.0,0,Emerging,0,683.0,A,2905.18,0.0,164.35838709677415,1.8336210243831845,0
CONT100885,C302104873,Unsecured Personal Loan,2018-08-02,2024-08-02,72.0,81119.7,81119.7,76791.27416666667,72130.83,1727.01,143.9175,30.0,2.5,12.0,0,2018-07-22,Approved,47.0,Married,Male,Own,Armed Forces Occupation,Civil Service,Full-Time,342.0,0.0,Debt Consolidation,8584.08,True,0,0,0,0,8584.08,9.057781091867074,342.0,0,Established,0,625.0,C,1249.2406122448979,0.0,113.32956521739136,2.473697018795557,0
CONT100886,C302105005,Unsecured Personal Loan,2018-08-16,2024-08-16,72.0,74158.73,74158.73,72359.8675,71568.68,11995.9,4576.1866666666665,229.0,87.25,12.0,1,2018-08-09,Approved,30.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,65.0,0.0,Debt Consolidation,3680.25,True,0,0,0,0,3680.25,8.211007647399896,65.0,0,Emerging,0,657.0,B,180.03420000000003,0.0,-6.511914893617021,2.116373663643022,0
CONT100887,C302104759,Unsecured Personal Loan,2018-07-22,2024-07-22,72.0,24683.94,24683.94,23431.15692307692,22073.65,0.0,0.0,0.0,0.0,13.0,0,2018-07-05,Approved,27.0,Unmarried,Female,Family,Officer,Civil Service,Full-Time,19.0,1.0,Other,3074.39,True,0,0,0,0,3074.39,8.031187001466758,19.0,0,Emerging,1,620.0,C,647.459393939394,0.0,28.626774193548385,1.6137038641263084,0
CONT100888,C302104713,Unsecured Personal Loan,2018-07-18,2024-07-18,72.0,74051.82,74051.82,70420.82769230769,66174.82,4551.7,1425.4376923076925,75.0,22.76923076923077,13.0,1,2018-07-04,Approved,27.0,Married,Male,Own,Officer,Civil Service,Full-Time,97.0,2.0,Debt Consolidation,3657.43,False,0,0,0,0,3657.43,8.204789372616368,97.0,0,Emerging,1,578.0,D,313.0742,0.0,-14.607021276595649,4.515073342869055,0
CONT100889,C302105552,Unsecured Personal Loan,2018-09-27,2022-09-27,48.0,83733.34,83733.34,76556.20909090909,69950.72,2342.09,554.5563636363636,5.0,1.181818181818182,11.0,0,2018-08-12,Approved,55.0,Unmarried,Male,Rent,Armed Forces Occupation,Civil Service,Full-Time,441.0,0.0,Debt Consolidation,5883.37,True,0,0,0,0,5883.37,8.680054962137243,441.0,0,Senior,0,623.0,C,4548.688870967741,0.0,103.31172413793108,1.254335564938911,0
CONT100889,C302105552,Unsecured Personal Loan,2018-09-27,2022-09-27,48.0,83733.34,83733.34,76556.20909090909,69950.72,2342.09,554.5563636363636,5.0,1.181818181818182,11.0,0,2018-08-12,Approved,55.0,Unmarried,Male,Rent,Armed Forces Occupation,Civil Service,Full-Time,441.0,0.0,Debt Consolidation,5883.37,True,0,0,0,0,5883.37,8.680054962137243,441.0,0,Senior,0,593.0,D,4548.688870967741,0.0,103.31172413793108,1.254335564938911,0
CONT100890,C302104764,Unsecured Personal Loan,2018-07-22,2024-07-22,72.0,63094.96,64178.24,60922.79538461538,57402.2,0.0,0.0,0.0,0.0,13.0,0,2018-07-04,Approved,25.0,Unmarried,Male,Family,Professional,Civil Service,Full-Time,23.0,1.0,Debt Consolidation,3074.39,False,0,0,0,0,3074.39,8.031187001466758,23.0,0,Emerging,1,532.0,E,280.40035714285716,0.0,-65.36653846153852,1.3447045809310672,0
CONT100891,C302104661,Unsecured Personal Loan,2018-07-11,2023-07-11,60.0,74072.22,74072.22,69578.46692307692,67137.63,1173.95,90.30384615384617,20.0,1.5384615384615383,13.0,0,2018-07-03,Approved,35.0,Married,Male,Rent,Employee,Civil Service,Full-Time,90.0,0.0,Debt Consolidation,3826.36,True,0,0,0,0,3826.36,8.249930549462476,90.0,0,Established,0,599.0,D,886.2310204081632,0.0,-90.20319148936167,3.08344919094961,0
CONT100892,C302104671,Unsecured Personal Loan,2018-07-12,2024-07-12,72.0,98475.97,108262.51,101934.9,95189.78,0.0,0.0,0.0,0.0,13.0,0,2018-07-03,Approved,56.0,Widowed,Male,Own,Officer,Civil Service,Full-Time,256.0,1.0,Debt Consolidation,4748.82,True,0,0,0,0,4748.82,8.465862001573822,256.0,0,Senior,1,658.0,B,2513.447272727273,0.0,167.51406250000005,2.131796144232449,0
CONT100893,C302104668,Unsecured Personal Loan,2018-07-12,2024-07-12,72.0,40806.26,40806.26,38794.845384615386,37655.83,3707.83,746.8469230769231,142.0,30.923076923076923,13.0,1,2018-06-30,Approved,35.0,Divorced,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,108.0,0.0,Debt Consolidation,3701.33,True,0,0,0,0,3701.33,8.216717630165482,108.0,0,Established,0,680.0,B,696.4829411764705,0.0,6.314374999999995,1.822652466314585,0
CONT100894,C302104855,Unsecured Personal Loan,2018-07-31,2024-07-31,72.0,61709.85,61709.85,58093.42461538462,54253.55,0.0,0.0,0.0,0.0,13.0,0,2018-07-09,Approved,27.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,30.0,1.0,Debt Consolidation,3074.39,True,0,0,0,0,3074.39,8.031187001466758,30.0,0,Emerging,1,597.0,D,1627.8726470588235,0.0,165.17218749999992,6.192866984554068,0
CONT100895,C302104734,Unsecured Personal Loan,2018-07-19,2021-07-19,36.0,8595.9,8595.9,7403.285384615385,6108.21,0.0,0.0,0.0,0.0,13.0,0,2018-07-05,Approved,24.0,Unmarried,Female,Family,Clerical Support Worker,Business Process Outsourcing,Full-Time,39.0,0.0,Other,1698.79,False,0,0,0,0,1698.79,7.4382599930021565,39.0,0,Young,0,,,692.413488372093,0.0,56.61439024390244,1.2610470174374269,0
CONT100896,C302104701,Unsecured Personal Loan,2018-07-17,2024-07-17,72.0,7666.64,7666.64,7252.043846153847,6806.1,0.0,0.0,0.0,0.0,13.0,0,2018-07-08,Approved,35.0,Unmarried,Male,Family,"Skilled Agricultural, Forestry",Civil Service,Full-Time,162.0,1.0,Other,3847.23,True,0,0,0,0,3847.23,8.255368581309135,162.0,0,Established,1,693.0,A,908.3094117647059,0.0,35.67562500000011,1.7339885381636373,0
CONT100897,C302105615,Unsecured Personal Loan,2018-10-02,2024-10-02,72.0,12375.78,12375.78,11835.26,11295.05,0.0,0.0,0.0,0.0,10.0,0,2018-09-23,Approved,25.0,Unmarried,Male,Rent,Officer,Civil Service,Full-Time,55.0,1.0,Home Improvement,3408.87,True,0,0,0,0,3408.87,8.1344294463837,55.0,0,Emerging,1,629.0,C,163.04431034482758,0.0,19.28611111111111,1.6212077463752421,0
CONT100898,C302104947,Unsecured Personal Loan,2018-08-12,2024-08-30,72.0,38426.92,38426.92,36620.385,35655.97,0.0,0.0,0.0,0.0,12.0,0,2018-07-13,Approved,41.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,115.0,5.0,Debt Consolidation,1776.87,False,0,0,0,0,1776.87,7.483171297540237,115.0,0,Established,1,662.0,B,642.1676470588236,0.0,-40.83812499999999,5.188789085778286,0
CONT100899,C302106478,Unsecured Personal Loan,,2025-01-07,72.0,23446.66,24639.86,23790.02142857143,23086.14,0.0,0.0,0.0,0.0,7.0,0,2018-12-31,Approved,20.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,55.0,0.0,Debt Consolidation,3280.19,True,0,0,0,0,3280.19,8.095961440458462,55.0,0,Young,0,616.0,C,225.10027027027024,0.0,37.57685714285715,3.7598302083384967,0
CONT100899,C302106478,Unsecured Personal Loan,,2025-01-07,72.0,23446.66,24639.86,23790.02142857143,23086.14,0.0,0.0,0.0,0.0,7.0,0,2018-12-31,Approved,20.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,55.0,0.0,Debt Consolidation,3280.19,True,0,0,0,0,3280.19,8.095961440458462,55.0,0,Young,0,612.0,C,225.10027027027024,0.0,37.57685714285715,3.7598302083384967,0
CONT100900,C302106996,Unsecured Personal Loan,,2025-05-21,72.0,7391.96,7391.96,7296.07,7199.37,0.0,0.0,0.0,0.0,4.0,0,,Approved,21.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,46.0,0.0,Other,3133.88,True,0,0,0,0,3133.88,8.050346174822456,46.0,0,Young,0,,,225.10027027027024,0.0,37.57685714285715,3.7598302083384967,0
CONT100901,C302104768,Unsecured Personal Loan,2018-07-23,2023-07-30,60.0,58616.65,62848.77,58042.31923076923,52926.87,0.0,0.0,0.0,0.0,13.0,0,2018-07-09,Approved,51.0,Unmarried,Male,Other,Officer,Civil Service,Full-Time,334.0,4.0,Debt Consolidation,5763.41,False,0,0,0,0,5763.41,8.659458085748629,334.0,0,Senior,1,618.0,C,2497.7382352941177,0.0,216.46406249999995,2.249698879219874,0
CONT100902,C302104563,Unsecured Personal Loan,2018-07-04,2024-07-04,72.0,11128.98,11128.98,10564.311538461538,9952.43,0.0,0.0,0.0,0.0,13.0,0,2018-06-26,Approved,35.0,Unmarried,Female,Rent,Professional,Agriculture,Full-Time,24.0,2.0,Other,5890.0,False,0,0,0,0,5890.0,8.681181041521688,24.0,0,Established,1,610.0,D,375.3209090909091,0.0,11.998387096774195,1.5866464715276747,0
CONT100903,C302104683,Unsecured Personal Loan,2018-07-15,2021-07-15,36.0,14068.0,14750.57,12847.75076923077,11288.84,1236.13,203.0023076923077,78.0,10.846153846153848,13.0,0,2018-07-01,Approved,26.0,Married,Male,Family,Officer,Transportation & Communication,Full-Time,19.0,0.0,Home Improvement,2235.25,False,0,0,0,0,2235.25,7.712555634822928,19.0,0,Emerging,0,,,170.0920588235294,0.0,-1.2062499999999643,1.9130320650100612,0
CONT100904,C302105143,Unsecured Personal Loan,2018-08-29,2024-08-29,72.0,61798.94,61798.94,56828.2675,52834.82,0.0,0.0,0.0,0.0,12.0,0,2018-08-09,Approved,34.0,Married,Female,Own,Armed Forces Occupation,Civil Service,Full-Time,137.0,0.0,Debt Consolidation,3580.17,True,0,0,0,0,3580.17,8.183444841644604,137.0,0,Emerging,0,607.0,D,488.8251666666667,0.0,14.83392857142856,2.776649945045029,0
CONT100905,C302104690,Unsecured Personal Loan,2018-07-16,2024-07-16,72.0,41266.12,42082.37,39622.67846153846,37000.7,0.0,0.0,0.0,0.0,13.0,0,2018-06-27,Approved,37.0,Unmarried,Male,Rent,Officer,Civil Service,Full-Time,207.0,2.0,Other,3856.22,False,0,0,0,0,3856.22,8.257701995731155,207.0,0,Established,1,668.0,B,1022.02,0.0,93.42781249999999,1.9936503295394115,0
CONT100906,C302106382,Unsecured Personal Loan,2018-12-20,2022-12-30,48.0,11092.8,11092.8,10598.895,10176.27,624.2,272.5,33.0,8.875,8.0,0,2018-12-04,Approved,36.0,Married,Female,Rent,Officer,Private Security Services,Contract,6.0,1.0,Home Improvement,1625.63,False,0,0,0,0,1625.63,7.394265668941425,6.0,0,Established,1,649.0,B,119.48380952380951,0.0,-0.7934210526316079,1.5471215344065765,0
CONT100906,C302106382,Unsecured Personal Loan,2018-12-20,2022-12-30,48.0,11092.8,11092.8,10598.895,10176.27,624.2,272.5,33.0,8.875,8.0,0,2018-12-04,Approved,36.0,Married,Female,Rent,Officer,Private Security Services,Contract,6.0,1.0,Home Improvement,1625.63,False,0,0,0,0,1625.63,7.394265668941425,6.0,0,Established,1,644.0,C,119.48380952380951,0.0,-0.7934210526316079,1.5471215344065765,0
CONT100907,C302105477,Unsecured Personal Loan,2018-09-23,2023-09-23,60.0,68438.01,68438.01,64425.74363636363,60285.32,0.0,0.0,0.0,0.0,11.0,0,2018-09-08,Approved,31.0,Unmarried,Female,Own,Officer,Civil Service,Full-Time,55.0,1.0,Unknown,3763.05,True,0,0,0,0,3763.05,8.233250784357743,55.0,0,Emerging,1,250.0,E,1105.6047058823528,0.0,133.29,2.109828167587822,0
CONT100907,C302105477,Unsecured Personal Loan,2018-09-23,2023-09-23,60.0,68438.01,68438.01,64425.74363636363,60285.32,0.0,0.0,0.0,0.0,11.0,0,2018-09-08,Approved,31.0,Unmarried,Female,Own,Officer,Civil Service,Full-Time,55.0,1.0,Unknown,3763.05,True,0,0,0,0,3763.05,8.233250784357743,55.0,0,Emerging,1,250.0,E,1105.6047058823528,0.0,133.29,2.109828167587822,0
CONT100908,C302105548,Unsecured Personal Loan,2018-09-27,2024-10-06,72.0,44431.09,44431.09,42893.2309090909,40407.5,1808.49,591.9663636363637,58.0,20.454545454545453,11.0,0,2018-08-26,Approved,25.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,39.0,1.0,Debt Consolidation,3242.35,True,0,0,0,0,3242.35,8.084362025244884,39.0,0,Emerging,1,629.0,C,371.5982352941176,0.0,-13.58288888888891,3.150227312478164,0
CONT100909,C302104621,Unsecured Personal Loan,2018-07-09,2024-07-09,72.0,51582.65,54304.67,51130.82307692307,47747.55,0.0,0.0,0.0,0.0,13.0,0,2018-07-01,Approved,29.0,Widowed,Male,Rent,Officer,Civil Service,Full-Time,53.0,1.0,Debt Consolidation,3235.74,True,0,0,0,0,3235.74,8.082321929415176,53.0,0,Emerging,1,648.0,B,1675.3620588235297,0.0,160.01343750000004,2.0662110809927867,0
CONT100910,C302105760,Unsecured Personal Loan,2018-10-11,2024-10-11,72.0,9920.47,9920.47,9487.097,9054.02,0.0,0.0,0.0,0.0,10.0,0,2018-10-02,Approved,28.0,Married,Male,Own,Officer,Civil Service,Full-Time,40.0,2.0,Home Improvement,1619.67,False,0,0,0,0,1619.67,7.390594922972606,40.0,0,Emerging,1,,,406.28875,0.0,35.21066666666664,1.6390336644176398,0
CONT100911,C302104800,Unsecured Personal Loan,2018-07-26,2024-07-28,72.0,37079.37,37079.37,34960.11538461538,32354.04,0.0,0.0,0.0,0.0,13.0,0,2018-07-03,Approved,31.0,Married,Male,Family,Professional,Civil Service,Full-Time,80.0,2.0,Debt Consolidation,3530.97,False,0,0,0,0,3530.97,8.169611067916543,80.0,0,Emerging,1,638.0,C,844.0623529411764,0.0,146.77156250000002,1.4936591724595498,0
CONT100912,C302105150,Unsecured Personal Loan,2018-08-29,2024-08-29,72.0,84291.3,84291.3,80966.25166666666,77870.46,5380.4,1706.89,62.0,16.583333333333332,12.0,0,2018-07-09,Approved,43.0,Married,Female,Family,Officer,Civil Service,Full-Time,108.0,1.0,Debt Consolidation,3842.56,True,0,0,0,0,3842.56,8.254154299438772,108.0,0,Established,1,,,823.3786363636365,0.0,-75.43516129032272,2.4574436240714768,0
CONT100913,C302104780,Unsecured Personal Loan,2018-07-24,2024-07-24,72.0,58260.16,58260.16,55513.14307692308,52458.24,2511.18,1346.9946153846154,39.0,18.76923076923077,13.0,0,2018-07-12,Approved,44.0,Unmarried,Male,Rent,Armed Forces Occupation,Civil Service,Full-Time,254.0,2.0,Debt Consolidation,3909.47,True,0,0,0,0,3909.47,8.271412850358997,254.0,0,Established,1,609.0,D,357.15074074074073,0.0,1.9699999999999434,4.232059431485993,0
CONT100914,C302104918,Unsecured Personal Loan,2018-08-08,2024-08-08,72.0,27416.74,27416.74,26002.4525,24515.83,0.0,0.0,0.0,0.0,12.0,0,2018-07-18,Approved,29.0,Unmarried,Male,Family,Service and Sales Worker,Manufacturing,Full-Time,36.0,0.0,Other,2004.6,False,0,0,0,0,2004.6,7.603698546844083,36.0,0,Emerging,0,,,1408.5325,0.0,51.61173913043476,1.212317989644666,0
CONT100915,C302104918,Unsecured Personal Loan,2018-08-08,2024-08-08,72.0,2344.67,2344.67,2223.7166666666667,2096.58,0.0,0.0,0.0,0.0,12.0,0,2018-07-18,Approved,29.0,Unmarried,Male,Family,Service and Sales Worker,Manufacturing,Full-Time,36.0,0.0,Other,2004.6,False,0,0,0,0,2004.6,7.603698546844083,36.0,0,Emerging,0,,,1408.5325,0.0,51.61173913043476,1.212317989644666,0
CONT100916,C302104746,Unsecured Personal Loan,2018-07-19,2024-07-19,72.0,43376.32,45752.47,43769.80153846154,41549.07,2526.12,795.9553846153847,67.0,15.846153846153848,13.0,0,2018-07-03,Customer Cancellation,37.0,Unmarried,Female,Own,Officer,Civil Service,Full-Time,164.0,0.0,Debt Consolidation,4289.67,True,0,0,0,0,4289.67,8.364198176883857,164.0,0,Established,0,608.0,D,263.1744827586207,0.0,0.036666666666705254,2.0723669917741345,0
CONT100917,C302104915,Unsecured Personal Loan,2018-08-08,2022-08-08,48.0,6201.71,6201.71,5652.120833333333,5070.04,0.0,0.0,0.0,0.0,12.0,0,2018-07-09,Approved,40.0,Unmarried,Female,Family,Service and Sales Worker,Food & Beverage Services,Full-Time,138.0,0.0,Other,896.13,False,0,0,0,0,896.13,6.799200779094047,138.0,0,Established,0,719.0,A,214.14029411764707,0.0,16.29843750000001,1.3900201648748838,0
CONT100918,C302107399,Unsecured Personal Loan,,2024-08-20,60.0,23446.66,24638.69,24638.69,24638.69,0.0,0.0,0.0,0.0,1.0,0,,Approved,27.0,Unmarried,Male,Family,Employee,Civil Service,Full-Time,82.0,0.0,Debt Consolidation,3765.3,True,0,0,0,0,3765.3,8.233848366161233,82.0,0,Emerging,0,,,639.0867307692308,0.0,85.14208333333335,2.86319466908922,0
CONT100919,C302104711,Unsecured Personal Loan,2018-07-18,2024-07-18,72.0,14317.98,14317.98,12512.863076923077,0.0,0.0,0.0,0.0,0.0,13.0,0,2018-07-06,Approved,27.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,68.0,0.0,Debt Consolidation,3510.27,True,0,0,0,0,3510.27,8.163733074379447,68.0,0,Emerging,0,646.0,C,639.0867307692308,0.0,85.14208333333335,2.86319466908922,0
CONT100919,C302104711,Unsecured Personal Loan,2018-07-18,2024-07-18,72.0,14317.98,14317.98,12512.863076923077,0.0,0.0,0.0,0.0,0.0,13.0,0,2018-07-06,Approved,27.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,68.0,0.0,Debt Consolidation,3510.27,True,0,0,0,0,3510.27,8.163733074379447,68.0,0,Emerging,0,654.0,B,639.0867307692308,0.0,85.14208333333335,2.86319466908922,0
CONT100920,C302104602,Unsecured Personal Loan,2018-07-08,2024-07-08,72.0,61599.65,61599.65,57999.48769230769,54161.76,0.0,0.0,0.0,0.0,13.0,0,2018-07-02,Approved,24.0,Unmarried,Male,Family,Professional,Civil Service,Full-Time,24.0,0.0,Debt Consolidation,3074.39,True,0,0,0,0,3074.39,8.031187001466758,24.0,0,Young,0,649.0,B,1740.2226470588234,0.0,172.07781249999988,2.421553241081038,0
CONT100921,C302105006,Unsecured Personal Loan,2018-08-16,2023-08-16,60.0,30856.91,30856.91,28590.55083333333,26229.82,0.0,0.0,0.0,0.0,12.0,0,2018-07-09,Approved,30.0,Married,Male,Family,Officer,Tourism,Full-Time,146.0,1.0,Other,3833.45,False,0,0,0,0,3833.45,8.251781287610184,146.0,0,Emerging,1,618.0,C,3178.561212121212,0.0,3.333870967741912,2.0908631885363627,0
CONT100922,C302106547,Unsecured Personal Loan,,2024-01-17,60.0,29828.65,29828.65,28601.09857142857,27578.52,0.0,0.0,0.0,0.0,7.0,0,,Approved,40.0,Married,Female,Own,Employee,Education,Full-Time,204.0,2.0,Debt Consolidation,1675.11,False,0,0,0,0,1675.11,7.424230911346546,204.0,0,Established,1,601.0,D,2240.043076923077,0.0,259.4825,1.6957031377854013,0
CONT100923,C302105293,Unsecured Personal Loan,2018-09-11,2022-09-11,48.0,33489.19,33489.19,30986.886363636364,29436.72,0.0,0.0,0.0,0.0,11.0,0,2018-08-19,Approved,42.0,Married,Female,Family,Officer,Tourism,Contract,8.0,1.0,Home Improvement,4724.5,False,0,0,0,0,4724.5,8.46072865443511,8.0,0,Established,1,585.0,D,812.7394520547946,0.0,3.3984285714285503,1.2710231587959078,0
CONT100923,C302105293,Unsecured Personal Loan,2018-09-11,2022-09-11,48.0,33489.19,33489.19,30986.886363636364,29436.72,0.0,0.0,0.0,0.0,11.0,0,2018-08-19,Approved,42.0,Married,Female,Family,Officer,Tourism,Contract,8.0,1.0,Home Improvement,4724.5,False,0,0,0,0,4724.5,8.46072865443511,8.0,0,Established,1,561.0,D,812.7394520547946,0.0,3.3984285714285503,1.2710231587959078,0
CONT100924,C302104754,Unsecured Personal Loan,2018-07-22,2024-07-22,72.0,57444.31,60475.66,56940.66846153846,53172.5,0.0,0.0,0.0,0.0,13.0,0,2018-07-08,Approved,28.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,114.0,1.0,Debt Consolidation,4404.67,True,0,0,0,0,4404.67,8.390647626690757,114.0,0,Emerging,1,634.0,C,1128.7981818181818,0.0,61.027187499999975,3.851259443194765,0
CONT100925,C302104875,Unsecured Personal Loan,2018-08-05,2024-08-05,72.0,98878.31,98878.31,93514.6125,87904.38,0.0,0.0,0.0,0.0,12.0,0,2018-07-12,Approved,32.0,Unmarried,Male,Own,Officer,Civil Service,Full-Time,115.0,1.0,Debt Consolidation,4291.55,True,0,0,0,0,4291.55,8.364636240927437,115.0,0,Emerging,1,571.0,D,2180.914545454545,0.0,175.14548387096758,3.7909901776356607,0
CONT100926,C302104710,Unsecured Personal Loan,2018-07-18,2023-07-30,60.0,40739.72,40739.72,37624.09076923077,34308.16,0.0,0.0,0.0,0.0,13.0,0,2018-06-26,Approved,36.0,Unmarried,Male,Own,Professional,Civil Service,Full-Time,180.0,0.0,Debt Consolidation,3216.44,True,0,0,0,0,3216.44,8.076341291277757,180.0,0,Established,0,590.0,D,898.2497058823529,0.0,36.046562499999766,6.0904143353069555,0
